severity;event_name;event_id;city;country;address;latitude;longitude;issues;distance_to_city_km;distance_to_address_km;confidence_score;suggested_latitude;suggested_longitude;recommended_action
clean;Wald- und Wiesenlauf Hassel;wald-und-wiesenlauf-hassel-hassel-20-06-2026;Hassel;Germany;Hassel, Germany;52.6391075;11.9272675;;0.0;;0.95;;;No pin action required.
clean;Empor Lauf - Dahme/Mark;empor-lauf-dahme-mark-dahme-mark-20-06-2026;Dahme/Mark;Germany;Dahme/Mark, Germany;51.8699392;13.4284903;;0.0;;0.95;;;No pin action required.
clean;Fiderepasslauf - Oberstdorf;fiderepasslauf-oberstdorf-oberstdorf-20-06-2026;Oberstdorf;Germany;Oberstdorf, Germany;47.3708539;10.3119292;;0.0;;0.95;;;No pin action required.
clean;Samstagslauf Großenmeer - Ovelgönne;samstagslauf-gro-enmeer-ovelgonne-ovelgonne-20-06-2026;Ovelgönne;Germany;Ovelgönne, Germany;53.3427799;8.4209977;;0.0;;0.95;;;No pin action required.
clean;Podbielski Lauf - Karstädt;podbielski-lauf-karstadt-karstadt-20-06-2026;Karstädt;Germany;Karstädt, Germany;53.2883824;11.4893222;;0.0;;0.95;;;No pin action required.
clean;"Abendlauf ""Baunatal rennt"" KSV Baunatal";abendlauf-baunatal-rennt-ksv-baunatal-baunatal-20-06-2026;Baunatal;Germany;Baunatal, Germany;51.2550775;9.4119007;;0.0;;0.95;;;No pin action required.
clean;"Trail ""Rund Um Die Sporkenburg"" - Neuhäusel";trail-rund-um-die-sporkenburg-neuhausel-neuhausel-20-06-2026;Neuhäusel;Germany;Neuhäusel, Germany;50.3841642;7.7094272;;0.0;;0.95;;;No pin action required.
clean;Zweigkanal-Brücken-Marathon - Wallenhorst;zweigkanal-brucken-marathon-wallenhorst-wallenhorst-20-06-2026;Wallenhorst;Germany;Wallenhorst, Germany;52.3494712;8.0162591;;0.0;;0.95;;;No pin action required.
clean;Altmühlfrankenlauf - Weißenburg in Bayern;altmuhlfrankenlauf-wei-enburg-in-bayern-wei-enburg-in-bayern-20-06-2026;Weißenburg in Bayern;Germany;Weißenburg in Bayern, Germany;49.0305748;10.9718974;;0.0;;0.95;;;No pin action required.
clean;Cross & Quer in Oberbrügge - Halver;cross-quer-in-oberbrugge-halver-halver-20-06-2026;Halver;Germany;Halver, Germany;51.1874423;7.4987312;;0.0;;0.95;;;No pin action required.
clean;Marienloher Volkslauf - Paderborn;marienloher-volkslauf-paderborn-paderborn-20-06-2026;Paderborn;Germany;Paderborn, Germany;51.7177044;8.752653;;0.0;;0.95;;;No pin action required.
clean;Angermünder Wiesel Strandbadlauf am Wolletzsee;angermunder-wiesel-strandbadlauf-am-wolletzsee-angermunde-20-06-2026;Angermünde;Germany;Angermünde, Germany;53.017276;13.9981503;;0.0;;0.95;;;No pin action required.
clean;Lauf in die Sonne - Leutenbach;lauf-in-die-sonne-leutenbach-leutenbach-21-06-2026;Leutenbach;Germany;Leutenbach, Germany;49.7096512;11.1720678;;0.0;;0.95;;;No pin action required.
clean;Hunsrück-Trail - Mörschied;hunsruck-trail-morschied-morschied-21-06-2026;Mörschied;Germany;Mörschied, Germany;49.7887533;7.3054504;;0.0;;0.95;;;No pin action required.
clean;Der Rigolator - Riegel am Kaiserstuhl;der-rigolator-riegel-am-kaiserstuhl-riegel-am-kaiserstuhl-21-06-2026;Riegel am Kaiserstuhl;Germany;Riegel am Kaiserstuhl, Germany;48.1509439;7.7504953;;0.0;;0.95;;;No pin action required.
clean;Eichberglauf Glottertal;eichberglauf-glottertal-glottertal-21-06-2026;Glottertal;Germany;Glottertal, Germany;48.0485271;7.9544046;;0.0;;0.95;;;No pin action required.
clean;Apfellauf der Kelterei-Heil - Weilmünster;apfellauf-der-kelterei-heil-weilmunster-weilmunster-21-06-2026;Weilmünster;Germany;Weilmünster, Germany;50.4223522;8.3761422;;0.0;;0.95;;;No pin action required.
clean;Töpfermarktlauf Bürgel;topfermarktlauf-burgel-burgel-21-06-2026;Bürgel;Germany;Bürgel, Germany;50.9424523;11.7574105;;0.0;;0.95;;;No pin action required.
clean;Wildes Wendland Trailrunning - Küsten;wildes-wendland-trailrunning-kusten-kusten-21-06-2026;Küsten;Germany;Küsten, Germany;52.9777966;11.063684;;0.0;;0.95;;;No pin action required.
clean;KSC-Schlossparklauf - Karlsruhe;ksc-schlossparklauf-karlsruhe-karlsruhe-21-06-2026;Karlsruhe;Germany;Karlsruhe, Germany;49.0068705;8.4034195;;0.0;;0.95;;;No pin action required.
clean;pro kids Lauf - Emmerich am Rhein;pro-kids-lauf-emmerich-am-rhein-emmerich-am-rhein-21-06-2026;Emmerich am Rhein;Germany;Emmerich am Rhein, Germany;51.8322137;6.2428283;;0.0;;0.95;;;No pin action required.
clean;Meerathon - Meerane;meerathon-meerane-meerane-21-06-2026;Meerane;Germany;Meerane, Germany;50.8427835;12.4581578;;0.0;;0.95;;;No pin action required.
clean;Störmthaler Seelauf - Großpösna;stormthaler-seelauf-gro-posna-gro-posna-21-06-2026;Großpösna;Germany;Großpösna, Germany;51.2563243;12.4752187;;0.0;;0.95;;;No pin action required.
clean;Grevesmühlener Stadtlauf;grevesmuhlener-stadtlauf-grevesmuhlen-21-06-2026;Grevesmühlen;Germany;Grevesmühlen, Germany;53.8644705;11.1898839;;0.0;;0.95;;;No pin action required.
clean;Erfurter Campuslauf;erfurter-campuslauf-erfurt-24-06-2026;Erfurt;Germany;Erfurt, Germany;50.9777974;11.0287364;;0.0;;0.95;;;No pin action required.
clean;Kirschfestlauf - Naumburg (Saale);kirschfestlauf-naumburg-saale-naumburg-saale-24-06-2026;Naumburg (Saale);Germany;Naumburg (Saale), Germany;51.1525648;11.8099186;;0.0;;0.95;;;No pin action required.
clean;Campus Run Berlin - Krumme Lanke;campus-run-berlin-krumme-lanke-krumme-lanke-25-06-2026;Krumme Lanke;Germany;Krumme Lanke, Germany;52.7648373;13.5686007;;0.0;;0.95;;;No pin action required.
clean;Retzbachlauf Gaimersheim;retzbachlauf-gaimersheim-gaimersheim-26-06-2026;Gaimersheim;Germany;Gaimersheim, Germany;48.813935;11.3642803;;0.0;;0.95;;;No pin action required.
clean;Sonnwendlauf Oy-Mittelberg;sonnwendlauf-oy-mittelberg-oy-mittelberg-26-06-2026;Oy-Mittelberg;Germany;Oy-Mittelberg, Germany;47.6512775;10.4484188;;0.0;;0.95;;;No pin action required.
clean;Osterrönfelder Moorlauf;osterronfelder-moorlauf-osterronfeld-26-06-2026;Osterrönfeld;Germany;Osterrönfeld, Germany;54.2882722;9.6942571;;0.0;;0.95;;;No pin action required.
clean;Geiersberglauf Waigolshausen;geiersberglauf-waigolshausen-waigolshausen-26-06-2026;Waigolshausen;Germany;Waigolshausen, Germany;49.9534552;10.1392613;;0.0;;0.95;;;No pin action required.
clean;Bietigheimer Fackellauf - Bietigheim-Bissingen;bietigheimer-fackellauf-bietigheim-bissingen-bietigheim-bissingen-26-06-2026;Bietigheim-Bissingen;Germany;Bietigheim-Bissingen, Germany;48.9493243;9.1364229;;0.0;;0.95;;;No pin action required.
clean;Bergischer 6 Stunden Lauf - Remscheid;bergischer-6-stunden-lauf-remscheid-remscheid-27-06-2026;Remscheid;Germany;Remscheid, Germany;51.1798706;7.1943544;;0.0;;0.95;;;No pin action required.
clean;Deadly Dozen Wolfsburg;deadly-dozen-wolfsburg-wolfsburg-27-06-2026;Wolfsburg;Germany;Wolfsburg, Germany;52.4205588;10.7861682;;0.0;;0.95;;;No pin action required.
clean;Oberlichtenauer Sommerlauf - Pulsnitz;oberlichtenauer-sommerlauf-pulsnitz-pulsnitz-27-06-2026;Pulsnitz;Germany;Pulsnitz, Germany;51.1825771;14.0139733;;0.0;;0.95;;;No pin action required.
clean;CherryMan - Witzenhausen;cherryman-witzenhausen-witzenhausen-27-06-2026;Witzenhausen;Germany;Witzenhausen, Germany;51.3331901;9.8434192;;0.0;;0.95;;;No pin action required.
warning;Hohenschönhausener Gartenlauf - Berlin;hohenschonhausener-gartenlauf-berlin-berlin-27-06-2026;Berlin;Germany;Berlin, Germany;52.5173885;13.3951309;shared_coordinates_multiple_places;0.0;;0.65;;;No pin action required.
clean;Landkreislauf Schwandorf;landkreislauf-schwandorf-schwandorf-27-06-2026;Schwandorf;Germany;Schwandorf, Germany;49.3152832;12.0866152;;0.0;;0.95;;;No pin action required.
clean;Delligser Hilskammlauf - Delligsen;delligser-hilskammlauf-delligsen-delligsen-27-06-2026;Delligsen;Germany;Delligsen, Germany;51.9429111;9.7985793;;0.0;;0.95;;;No pin action required.
clean;Internationaler Eggelauf - Marsberg;internationaler-eggelauf-marsberg-marsberg-27-06-2026;Marsberg;Germany;Marsberg, Germany;51.4602168;8.8552071;;0.0;;0.95;;;No pin action required.
clean;Running Paule Marathon - Bad Münder am Deister;running-paule-marathon-bad-munder-am-deister-bad-munder-am-deister-27-06-2026;Bad Münder am Deister;Germany;Bad Münder am Deister, Germany;52.1952894;9.4633959;;0.0;;0.95;;;No pin action required.
clean;BikeNavy Run - Wurster Nordseeküste;bikenavy-run-wurster-nordseekuste-wurster-nordseekuste-28-06-2026;Wurster Nordseeküste;Germany;Wurster Nordseeküste, Germany;53.7044885;8.568845;;0.0;;0.95;;;No pin action required.
clean;Eschelbronner Schreinerdorflauf;eschelbronner-schreinerdorflauf-eschelbronn-28-06-2026;Eschelbronn;Germany;Eschelbronn, Germany;49.3216701;8.8628361;;0.0;;0.95;;;No pin action required.
clean;Trailrun Stammbach;trailrun-stammbach-stammbach-28-06-2026;Stammbach;Germany;Stammbach, Germany;50.1455698;11.6917018;;0.0;;0.95;;;No pin action required.
clean;Sonnwendlauf Großostheim;sonnwendlauf-gro-ostheim-gro-ostheim-28-06-2026;Großostheim;Germany;Großostheim, Germany;49.913254;9.0684725;;0.0;;0.95;;;No pin action required.
clean;Hohner See Lauf;hohner-see-lauf-hohn-01-07-2026;Hohn;Germany;Hohn, Germany;54.298156;9.5063907;;0.0;;0.95;;;No pin action required.
clean;Stadtlauf Saarburg;stadtlauf-saarburg-saarburg-03-07-2026;Saarburg;Germany;Saarburg, Germany;49.6082527;6.548746;;0.0;;0.95;;;No pin action required.
clean;Heuchelberg Trail - Leingarten;heuchelberg-trail-leingarten-leingarten-04-07-2026;Leingarten;Germany;Leingarten, Germany;49.1434266;9.1240565;;0.0;;0.95;;;No pin action required.
clean;Kit Meisterschaft - Karlsruhe;kit-meisterschaft-karlsruhe-karlsruhe-04-07-2026;Karlsruhe;Germany;Karlsruhe, Germany;49.0068705;8.4034195;;0.0;;0.95;;;No pin action required.
clean;Attler Lauf Wasserburg - Wasserburg am Inn;attler-lauf-wasserburg-wasserburg-am-inn-wasserburg-am-inn-04-07-2026;Wasserburg am Inn;Germany;Wasserburg am Inn, Germany;48.0615171;12.220026;;0.0;;0.95;;;No pin action required.
clean;Happe Run 'n' Roll - Delbrück;happe-run-n-roll-delbruck-delbruck-04-07-2026;Delbrück;Germany;Delbrück, Germany;51.7649178;8.5594953;;0.0;;0.95;;;No pin action required.
clean;KinzigCross - Gengenbach;kinzigcross-gengenbach-gengenbach-04-07-2026;Gengenbach;Germany;Gengenbach, Germany;48.4035425;8.0153059;;0.0;;0.95;;;No pin action required.
clean;Sportivo Orne Lauf - Titisee-Neustadt;sportivo-orne-lauf-titisee-neustadt-titisee-neustadt-04-07-2026;Titisee-Neustadt;Germany;Titisee-Neustadt, Germany;47.9173421;8.1735161;;0.0;;0.95;;;No pin action required.
clean;Heckenlauf Eicherscheid - Simmerath;heckenlauf-eicherscheid-simmerath-simmerath-04-07-2026;Simmerath;Germany;Simmerath, Germany;50.6072499;6.3005267;;0.0;;0.95;;;No pin action required.
clean;Oberstdorfer Nebelhornberglauf;oberstdorfer-nebelhornberglauf-oberstdorf-05-07-2026;Oberstdorf;Germany;Oberstdorf, Germany;47.3708539;10.3119292;;0.0;;0.95;;;No pin action required.
clean;Petersberg Berg-Crosslauf - Marktbergel;petersberg-berg-crosslauf-marktbergel-marktbergel-05-07-2026;Marktbergel;Germany;Marktbergel, Germany;49.4412134;10.3646574;;0.0;;0.95;;;No pin action required.
clean;InSchildesche Lauf - Bielefeld;inschildesche-lauf-bielefeld-bielefeld-05-07-2026;Bielefeld;Germany;Bielefeld, Germany;52.0191005;8.531007;;0.0;;0.95;;;No pin action required.
warning;Berlin Running Festival Half Marathon;berlin-running-festival-half-marathon-berlin-05-07-2026;Berlin;Germany;Berlin, Germany;52.5173885;13.3951309;shared_coordinates_multiple_places;0.0;;0.65;;;No pin action required.
clean;Dorfener Stadtlauf;dorfener-stadtlauf-dorfen-05-07-2026;Dorfen;Germany;Dorfen, Germany;48.272779;12.1505507;;0.0;;0.95;;;No pin action required.
clean;Rats-Run - Möckmühl;rats-run-mockmuhl-mockmuhl-05-07-2026;Möckmühl;Germany;Möckmühl, Germany;49.3233013;9.3611411;;0.0;;0.95;;;No pin action required.
clean;Bieg bez Granic - Frankfurt (Oder);bieg-bez-granic-frankfurt-oder-frankfurt-oder-08-07-2026;Frankfurt (Oder);Germany;Frankfurt (Oder), Germany;52.3412273;14.549452;;0.0;;0.95;;;No pin action required.
clean;Lauf um den Wolfsberg - Ochsenburg;lauf-um-den-wolfsberg-ochsenburg-ochsenburg-09-07-2026;Ochsenburg;Germany;Ochsenburg, Germany;49.0749176;8.8946844;;0.0;;0.95;;;No pin action required.
clean;Taubertaltrail - Rothenburg ob der Tauber;taubertaltrail-rothenburg-ob-der-tauber-rothenburg-ob-der-tauber-11-07-2026;Rothenburg ob der Tauber;Germany;Rothenburg ob der Tauber, Germany;49.3658042;10.1629182;;0.0;;0.95;;;No pin action required.
clean;WertachXrun - Schwabmünchen;wertachxrun-schwabmunchen-schwabmunchen-11-07-2026;Schwabmünchen;Germany;Schwabmünchen, Germany;48.1805562;10.7578121;;0.0;;0.95;;;No pin action required.
clean;Lauf10 - Wolnzach;lauf10-wolnzach-wolnzach-11-07-2026;Wolnzach;Germany;Wolnzach, Germany;48.603;11.6269977;;0.0;;0.95;;;No pin action required.
clean;Rhön-Grabfeld-Cup – Hausen - Fladungen;rhon-grabfeld-cup-hausen-fladungen-fladungen-11-07-2026;Fladungen;Germany;Fladungen, Germany;50.5210371;10.1458492;;0.0;;0.95;;;No pin action required.
clean;Tanzenhaider-Weiherlauf - Oberreichenbach;tanzenhaider-weiherlauf-oberreichenbach-oberreichenbach-11-07-2026;Oberreichenbach;Germany;Oberreichenbach, Germany;48.7341559;8.6635903;;0.0;;0.95;;;No pin action required.
clean;Teufelstisch-Trail - Hinterweidenthal;teufelstisch-trail-hinterweidenthal-hinterweidenthal-11-07-2026;Hinterweidenthal;Germany;Hinterweidenthal, Germany;49.1956519;7.754733;;0.0;;0.95;;;No pin action required.
clean;Monzinger Wingertslauf - Monzingen;monzinger-wingertslauf-monzingen-monzingen-12-07-2026;Monzingen;Germany;Monzingen, Germany;49.7999154;7.5916448;;0.0;;0.95;;;No pin action required.
clean;Plankenfelser Waldlauf;plankenfelser-waldlauf-plankenfels-12-07-2026;Plankenfels;Germany;Plankenfels, Germany;49.8939869;11.3445052;;0.0;;0.95;;;No pin action required.
clean;Brezelfestlauf Speyer;brezelfestlauf-speyer-speyer-12-07-2026;Speyer;Germany;Speyer, Germany;49.3165553;8.433615;;0.0;;0.95;;;No pin action required.
clean;Gläserner Mönch Lauf - Langenstein;glaserner-monch-lauf-langenstein-langenstein-12-07-2026;Langenstein;Germany;Langenstein, Germany;50.8324488;8.9588248;;0.0;;0.95;;;No pin action required.
warning;Havellauf Berlin;havellauf-berlin-berlin-12-07-2026;Berlin;Germany;Berlin, Germany;52.5173885;13.3951309;shared_coordinates_multiple_places;0.0;;0.65;;;No pin action required.
clean;Gibacht Berglauf Furth im Wald;gibacht-berglauf-furth-im-wald-furth-im-wald-12-07-2026;Furth im Wald;Germany;Furth im Wald, Germany;49.3081639;12.8452826;;0.0;;0.95;;;No pin action required.
clean;SC Lüchow – Langstrecken auf der Bahn;sc-luchow-langstrecken-auf-der-bahn-luchow-13-07-2026;Lüchow;Germany;Lüchow, Germany;53.6893717;10.5322354;;0.0;;0.95;;;No pin action required.
clean;Schwanberglauf Iphofen;schwanberglauf-iphofen-iphofen-17-07-2026;Iphofen;Germany;Iphofen, Germany;49.6782889;10.33346;;0.0;;0.95;;;No pin action required.
clean;Kölner Zoolauf;kolner-zoolauf-koln-17-07-2026;Köln;Germany;Köln, Germany;50.938361;6.959974;;0.0;;0.95;;;No pin action required.
clean;Hembser Drei-Dörfer-Lauf - Brakel;hembser-drei-dorfer-lauf-brakel-brakel-17-07-2026;Brakel;Germany;Brakel, Germany;51.7168889;9.1841762;;0.0;;0.95;;;No pin action required.
clean;Wiesenlauf - Klein Meckelsen;wiesenlauf-klein-meckelsen-klein-meckelsen-18-07-2026;Klein Meckelsen;Germany;Klein Meckelsen, Germany;53.3040039;9.4514145;;0.0;;0.95;;;No pin action required.
clean;Hakro-Stadtlauf - Schrozberg;hakro-stadtlauf-schrozberg-schrozberg-18-07-2026;Schrozberg;Germany;Schrozberg, Germany;49.3457515;9.9815378;;0.0;;0.95;;;No pin action required.
clean;Neusitz Lauf;neusitz-lauf-neusitz-18-07-2026;Neusitz;Germany;Neusitz, Germany;49.3711064;10.2227044;;0.0;;0.95;;;No pin action required.
clean;Karlsfelder Triathlon;karlsfelder-triathlon-karlsfeld-19-07-2026;Karlsfeld;Germany;Karlsfeld, Germany;48.2266316;11.4676387;;0.0;;0.95;;;No pin action required.
clean;Barbarossa Lauf - Erlenbach am Main;barbarossa-lauf-erlenbach-am-main-erlenbach-am-main-19-07-2026;Erlenbach am Main;Germany;Erlenbach am Main, Germany;49.8089685;9.1635136;;0.0;;0.95;;;No pin action required.
warning;Mittsommer-Lauf Berlin;mittsommer-lauf-berlin-berlin-19-07-2026;Berlin;Germany;Berlin, Germany;52.5173885;13.3951309;shared_coordinates_multiple_places;0.0;;0.65;;;No pin action required.
clean;Sommernachtslauf München;sommernachtslauf-munchen-munchen-22-07-2026;München;Germany;München, Germany;48.1371079;11.5753822;;0.0;;0.95;;;No pin action required.
clean;Bokeler Windmühlenlauf;bokeler-windmuhlenlauf-bokel-24-07-2026;Bokel;Germany;Bokel, Germany;54.215784;9.7940518;;0.0;;0.95;;;No pin action required.
clean;Towerman - Stoibermühlsee;towerman-stoibermuhlsee-stoibermuhlsee-24-07-2026;Stoibermühlsee;Germany;Stoibermühlsee, Germany;48.3861752;11.7921685;;0.0;;0.95;;;No pin action required.
clean;Klettgaulauf;klettgaulauf-klettgau-24-07-2026;Klettgau;Germany;Klettgau, Germany;47.635682;8.4089759;;0.0;;0.95;;;No pin action required.
clean;Norderney - Meine Insel Lauf;norderney-meine-insel-lauf-norderney-25-07-2026;Norderney;Germany;Norderney, Germany;53.7056126;7.1438175;;0.0;;0.95;;;No pin action required.
clean;Crazy Runners Frankenwald Trail - Geroldsgrün;crazy-runners-frankenwald-trail-geroldsgrun-geroldsgrun-25-07-2026;Geroldsgrün;Germany;Geroldsgrün, Germany;50.3428907;11.5797447;;0.0;;0.95;;;No pin action required.
clean;Friesencross - Wangerland;friesencross-wangerland-wangerland-25-07-2026;Wangerland;Germany;Wangerland, Germany;53.6469448;7.9404425;;0.0;;0.95;;;No pin action required.
clean;Triathlon Bundesliga Hannover Steinhude - Steinhuder Meer;triathlon-bundesliga-hannover-steinhude-steinhuder-meer-steinhuder-meer-25-07-20;Steinhuder Meer;Germany;Steinhuder Meer, Germany;52.4731759;9.3291726;;0.0;;0.95;;;No pin action required.
clean;Hasborner Freundschaftslauf;hasborner-freundschaftslauf-hasborn-25-07-2026;Hasborn;Germany;Hasborn, Germany;50.0525886;6.910133;;0.0;;0.95;;;No pin action required.
clean;Augsburger Nachtlauf - Siebentischwald;augsburger-nachtlauf-siebentischwald-siebentischwald-25-07-2026;Siebentischwald;Germany;Siebentischwald, Germany;48.3347399;10.9210872;;0.0;;0.95;;;No pin action required.
clean;Böblingen Stadtlauf - Sindelfingen;boblingen-stadtlauf-sindelfingen-sindelfingen-26-07-2026;Sindelfingen;Germany;Sindelfingen, Germany;48.7084162;9.0035455;;0.0;;0.95;;;No pin action required.
clean;Weinheim Trails;weinheim-trails-weinheim-26-07-2026;Weinheim;Germany;Weinheim, Germany;49.5462349;8.6717458;;0.0;;0.95;;;No pin action required.
clean;Rückenwindlauf - Garching bei München;ruckenwindlauf-garching-bei-munchen-garching-bei-munchen-26-07-2026;Garching bei München;Germany;Garching bei München, Germany;48.2513878;11.6509662;;0.0;;0.95;;;No pin action required.
clean;Pobershauer Schwarzwassertallauf - Marienberg;pobershauer-schwarzwassertallauf-marienberg-marienberg-26-07-2026;Marienberg;Germany;Marienberg, Germany;50.6507279;13.163188;;0.0;;0.95;;;No pin action required.
clean;Esenser Volksbanklauf;esenser-volksbanklauf-esens-31-07-2026;Esens;Germany;Esens, Germany;53.6468107;7.6118499;;0.0;;0.95;;;No pin action required.
clean;SWE Halbmarathon Ettlingen;swe-halbmarathon-ettlingen-ettlingen-01-08-2026;Ettlingen;Germany;Ettlingen, Germany;48.9414188;8.4076347;;0.0;;0.95;;;No pin action required.
clean;Schwindegger Schlosslauf;schwindegger-schlosslauf-schwindegg-01-08-2026;Schwindegg;Germany;Schwindegg, Germany;48.2720696;12.2611725;;0.0;;0.95;;;No pin action required.
clean;Mehrstetter Crosslauf - Mehrstetten;mehrstetter-crosslauf-mehrstetten-mehrstetten-01-08-2026;Mehrstetten;Germany;Mehrstetten, Germany;48.3766336;9.5662039;;0.0;;0.95;;;No pin action required.
clean;Nordkirchener Halbmarathon;nordkirchener-halbmarathon-nordkirchen-02-08-2026;Nordkirchen;Germany;Nordkirchen, Germany;51.7380176;7.5251792;;0.0;;0.95;;;No pin action required.
clean;Wyker Stadtlauf - Wyk auf Föhr;wyker-stadtlauf-wyk-auf-fohr-wyk-auf-fohr-02-08-2026;Wyk auf Föhr;Germany;Wyk auf Föhr, Germany;54.6892888;8.5561518;;0.0;;0.95;;;No pin action required.
clean;Tegelberglauf - Schwangau;tegelberglauf-schwangau-schwangau-02-08-2026;Schwangau;Germany;Schwangau, Germany;47.5796844;10.7589108;;0.0;;0.95;;;No pin action required.
clean;Bärenkopplauf - Waldbreitbach;barenkopplauf-waldbreitbach-waldbreitbach-07-08-2026;Waldbreitbach;Germany;Waldbreitbach, Germany;50.5520464;7.4177638;;0.0;;0.95;;;No pin action required.
clean;Stauseelauf Bad Wörishofer - Bad Wörishofen;stauseelauf-bad-worishofer-bad-worishofen-bad-worishofen-07-08-2026;Bad Wörishofen;Germany;Bad Wörishofen, Germany;48.0048187;10.5926373;;0.0;;0.95;;;No pin action required.
clean;Fockbeker Dorflauf;fockbeker-dorflauf-fockbek-07-08-2026;Fockbek;Germany;Fockbek, Germany;54.3065487;9.6067007;;0.0;;0.95;;;No pin action required.
clean;Schierker Sommerlauf - Wernigerode;schierker-sommerlauf-wernigerode-wernigerode-08-08-2026;Wernigerode;Germany;Wernigerode, Germany;51.8344172;10.7862526;;0.0;;0.95;;;No pin action required.
warning;Nacht der Zehner - Hamburg;nacht-der-zehner-hamburg-hamburg-08-08-2026;Hamburg;Germany;Hamburg, Germany;53.5501721;10.0013165;shared_coordinates_multiple_places;0.0;;0.65;;;No pin action required.
clean;Shoe Workers Hard Trail-Run - Hauenstein;shoe-workers-hard-trail-run-hauenstein-hauenstein-08-08-2026;Hauenstein;Germany;Hauenstein, Germany;49.1922047;7.8529006;;0.0;;0.95;;;No pin action required.
clean;Licher Cross-Triathlon;licher-cross-triathlon-lich-08-08-2026;Lich;Germany;Lich, Germany;50.50516;8.84162;;0.0;;0.95;;;No pin action required.
clean;Stefan Andres Freundschaftslauf - Schweich;stefan-andres-freundschaftslauf-schweich-schweich-09-08-2026;Schweich;Germany;Schweich, Germany;49.8224303;6.7515418;;0.0;;0.95;;;No pin action required.
clean;The Last Light Backyard Ultra - Frankfurt (Oder);the-last-light-backyard-ultra-frankfurt-oder-frankfurt-oder-14-08-2026;Frankfurt (Oder);Germany;Frankfurt (Oder), Germany;52.3412273;14.549452;;0.0;;0.95;;;No pin action required.
clean;Josef-Kaderhandt Waldlauf - Menden (Sauerland);josef-kaderhandt-waldlauf-menden-sauerland-menden-sauerland-15-08-2026;Menden (Sauerland);Germany;Menden (Sauerland), Germany;51.43779;7.7953822;;0.0;;0.95;;;No pin action required.
clean;GaPa Everesting-Festival - Garmisch-Partenkirchen;gapa-everesting-festival-garmisch-partenkirchen-garmisch-partenkirchen-15-08-202;Garmisch-Partenkirchen;Germany;Garmisch-Partenkirchen, Germany;47.4923741;11.0962815;;0.0;;0.95;;;No pin action required.
clean;Detmolder Residenzlauf;detmolder-residenzlauf-detmold-15-08-2026;Detmold;Germany;Detmold, Germany;51.936284;8.8791526;;0.0;;0.95;;;No pin action required.
clean;Stadtlauf in Gedern;stadtlauf-in-gedern-gedern-15-08-2026;Gedern;Germany;Gedern, Germany;50.4051;9.2135;;0.0;;0.95;;;No pin action required.
clean;Kelheimer Volksfestlauf;kelheimer-volksfestlauf-kelheim-15-08-2026;Kelheim;Germany;Kelheim, Germany;48.91849;11.8722777;;0.0;;0.95;;;No pin action required.
clean;Kerwelauf Hüttenfeld - Lampertheim;kerwelauf-huttenfeld-lampertheim-lampertheim-15-08-2026;Lampertheim;Germany;Lampertheim, Germany;49.6239449;8.4093474;;0.0;;0.95;;;No pin action required.
clean;Hunsbuckeltrail (HuBuT) - Laubach, Hunsrück;hunsbuckeltrail-hubut-laubach-hunsruck-laubach-16-08-2026;Laubach;Germany;Laubach, Germany;50.0557179;7.5099389;;0.0;;0.95;;;No pin action required.
clean;Sengbach-Talsperrenlauf - Leichlingen (Rheinland);sengbach-talsperrenlauf-leichlingen-rheinland-leichlingen-rheinland-16-08-2026;Leichlingen (Rheinland);Germany;Leichlingen (Rheinland), Germany;51.103975;7.0164;;0.0;;0.95;;;No pin action required.
clean;Wössner Halbmarathon - Unterwössen;wossner-halbmarathon-unterwossen-unterwossen-16-08-2026;Unterwössen;Germany;Unterwössen, Germany;47.7357886;12.4594234;;0.0;;0.95;;;No pin action required.
clean;"Wöhler-Lauf ""Rund um die Aabachtalsperre"" - Bad Wünnenberg";wohler-lauf-rund-um-die-aabachtalsperre-bad-wunnenberg-bad-wunnenberg-16-08-2026;Bad Wünnenberg;Germany;Bad Wünnenberg, Germany;51.5169114;8.6986809;;0.0;;0.95;;;No pin action required.
clean;Stadtwerke Halle Triathlon - Halle (Saale);stadtwerke-halle-triathlon-halle-saale-halle-saale-16-08-2026;Halle (Saale);Germany;Halle (Saale), Germany;51.4824354;11.9712985;;0.0;;0.95;;;No pin action required.
clean;Wohldenberger Waldlauf - Holle;wohldenberger-waldlauf-holle-holle-16-08-2026;Holle;Germany;Holle, Germany;52.0872985;10.1605747;;0.0;;0.95;;;No pin action required.
clean;Volkslauf rund um Zehnhausen - Landau in der Pfalz;volkslauf-rund-um-zehnhausen-landau-in-der-pfalz-landau-in-der-pfalz-21-08-2026;Landau in der Pfalz;Germany;Landau in der Pfalz, Germany;49.1982825;8.1123441;;0.0;;0.95;;;No pin action required.
clean;Herxheimer Abendstraßenlauf mit Pfalzmeisterschaften 10k - Herxheim bei Landau (Pfalz);herxheimer-abendstra-enlauf-mit-pfalzmeisterschaften-10k-herxheim-bei-landau-pfa;Herxheim bei Landau (Pfalz);Germany;Herxheim bei Landau (Pfalz), Germany;49.1463456;8.2156228;;0.0;;0.95;;;No pin action required.
clean;Ahnepark-Lauf der Laufgemeinschaft Vellmar;ahnepark-lauf-der-laufgemeinschaft-vellmar-vellmar-21-08-2026;Vellmar;Germany;Vellmar, Germany;51.3622487;9.4692331;;0.0;;0.95;;;No pin action required.
